hotel,is_canceled,lead_time,,,arrival_date_week_number,,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,,reserved_room_type,customer_type,adr,total_of_special_requests
City Hotel,0,6,,,11,,0,1,2,0,0,SC,,A,Transient,98,0
City Hotel,0,110,,,11,,1,1,2,0,0,BB,,D,Transient,106.2,2
City Hotel,0,25,,,12,,2,0,2,0,0,BB,,E,Transient,143,0
City Hotel,0,51,,,12,,2,0,2,0,0,SC,,A,Transient,79.2,0
City Hotel,0,59,,,12,,1,1,2,0,0,BB,,D,Transient,106.2,2
City Hotel,0,43,,,12,,1,1,2,0,0,BB,,D,Transient,141.7,1
City Hotel,0,25,,,12,,2,2,2,0,0,HB,,D,Transient,106.08,0
City Hotel,0,1,,,12,,0,1,2,0,0,SC,,A,Transient,65.6,0
City Hotel,0,93,,,12,,0,4,2,0,0,BB,,A,Transient,91.93,1
City Hotel,0,113,,,12,,2,4,2,0,0,BB,,A,Transient,70.68,1
City Hotel,0,0,,,13,,0,1,1,0,0,BB,,G,Transient,108,2
City Hotel,0,0,,,24,,0,2,1,0,0,BB,,D,Transient,150,1
City Hotel,1,31,,,29,,2,0,1,0,0,BB,,A,Transient,135,2
City Hotel,0,112,,,13,,2,1,2,0,0,BB,,A,Transient,97.2,2
City Hotel,0,14,,,13,,0,1,2,0,0,BB,,D,Transient,128,0
City Hotel,0,88,,,13,,0,1,2,0,0,BB,,A,Transient,88.2,1
City Hotel,0,116,,,13,,0,2,3,0,0,BB,,D,Transient,142.2,2
City Hotel,0,9,,,14,,1,0,2,0,0,SC,,A,Transient,100.2,0
City Hotel,0,159,,,13,,2,2,2,0,0,SC,,A,Transient,71.57,1
City Hotel,0,74,,,14,,1,3,2,0,0,BB,,D,Transient,97.02,0
City Hotel,0,74,,,14,,1,3,2,0,0,BB,,D,Transient,97.02,0
City Hotel,0,65,,,14,,2,4,2,0,0,SC,,A,Transient,76.23,1
City Hotel,0,14,,,14,,0,1,2,0,0,BB,,A,Transient,138,0
City Hotel,0,91,,,14,,0,4,1,0,0,SC,,A,Transient,69.3,1
City Hotel,0,81,,,14,,0,4,2,0,0,BB,,D,Transient,127.8,1
City Hotel,0,1,,,14,,1,2,2,0,0,SC,,A,Transient,120,1
City Hotel,0,116,,,15,,2,0,3,0,0,BB,,D,Transient,166.5,3
City Hotel,0,30,,,14,,2,1,2,0,0,BB,,E,Transient,180,0
City Hotel,0,102,,,15,,2,1,2,0,0,BB,,A,Transient,117,0
City Hotel,0,202,,,15,,2,1,3,0,0,BB,,D,Transient,149.4,2
City Hotel,0,202,,,15,,2,1,0,2,0,BB,,B,Transient,103.05,1
City Hotel,0,202,,,15,,2,1,3,0,0,BB,,D,Transient,158.4,2
City Hotel,0,202,,,15,,2,1,2,0,0,BB,,B,Transient,215.1,1
City Hotel,0,0,,,15,,1,2,2,0,0,BB,,A,Transient,162.67,1
City Hotel,0,50,,,15,,0,1,2,0,0,SC,,A,Transient,108,1
City Hotel,0,50,,,15,,0,1,2,0,0,SC,,A,Transient,108,1
City Hotel,0,66,,,15,,0,3,3,0,0,BB,,G,Transient,253.33,2
City Hotel,0,70,,,15,,0,3,3,0,0,HB,,E,Transient,192,3
City Hotel,0,9,,,15,,0,3,2,0,0,BB,,E,Transient,210,1
City Hotel,0,34,,,15,,0,1,3,0,0,BB,,D,Transient,185,0
City Hotel,0,1,,,15,,0,1,2,0,0,SC,,A,Transient,121.59,1
City Hotel,0,34,,,15,,1,1,2,0,0,SC,,A,Transient,120,1
City Hotel,0,11,,,15,,2,2,2,0,0,SC,,A,Transient,106,1
City Hotel,0,177,,,15,,2,1,2,0,0,HB,,A,Transient-Party,105.33,1
City Hotel,0,177,,,15,,2,1,2,0,0,HB,,A,Transient-Party,105.33,1
City Hotel,0,83,,,16,,0,1,2,0,0,SC,,A,Transient,108,1
City Hotel,0,1,,,16,,0,1,2,1,0,BB,,A,Transient,160,1
City Hotel,0,64,,,16,,1,2,2,0,0,SC,,A,Transient,108,3
City Hotel,0,83,,,16,,1,2,1,0,0,SC,,A,Transient,72.42,0
City Hotel,0,71,,,16,,1,2,3,0,0,BB,,D,Transient,171,2
City Hotel,0,257,,,15,,2,6,2,2,0,BB,,B,Transient,201.66,1
City Hotel,0,255,,,15,,2,6,0,2,0,BB,,B,Transient,101.7,1
City Hotel,0,28,,,16,,0,1,1,0,0,BB,,A,Transient,93.5,0
City Hotel,0,28,,,16,,0,1,1,0,0,BB,,A,Transient,93.5,0
City Hotel,0,25,,,16,,0,1,2,0,0,BB,,D,Transient,148,0
City Hotel,0,75,,,16,,1,2,3,0,0,BB,,D,Transient,171,1
City Hotel,0,130,,,16,,2,2,2,0,0,SC,,A,Transient,89,1
City Hotel,0,74,,,17,,1,1,3,0,0,BB,,D,Transient,171,0
City Hotel,0,130,,,16,,2,2,2,0,0,SC,,A,Transient,89,1
City Hotel,0,73,,,17,,2,1,2,0,0,BB,,A,Transient,108,0
City Hotel,0,73,,,17,,2,1,2,0,0,BB,,A,Transient,108,0
City Hotel,0,279,,,17,,1,2,1,0,0,BB,,A,Transient,109.8,1
City Hotel,0,40,,,17,,0,2,2,0,0,BB,,E,Transient,174,3
City Hotel,0,317,,,17,,0,3,2,0,0,BB,,A,Transient,118.8,2
City Hotel,0,26,,,17,,0,1,1,0,0,SC,,A,Transient,115,3
City Hotel,0,79,,,17,,0,3,3,0,0,BB,,D,Transient,171,0
City Hotel,0,153,,,17,,0,2,2,0,0,BB,,A,Transient,96.25,0
City Hotel,0,21,,,17,,0,1,2,0,0,SC,,A,Transient,115,2
City Hotel,0,21,,,17,,0,1,2,0,0,SC,,A,Transient,115,2
City Hotel,0,128,,,18,,1,0,2,0,0,BB,,F,Transient,200,0
City Hotel,0,134,,,18,,1,0,2,0,0,BB,,E,Transient,144,0
City Hotel,0,325,,,18,,1,0,1,0,0,BB,,A,Transient,93.5,1
City Hotel,0,327,,,18,,0,2,1,0,0,BB,,A,Group,93.5,1
City Hotel,0,325,,,18,,1,0,1,0,0,BB,,A,Transient,93.5,0
City Hotel,0,327,,,18,,0,2,1,0,0,BB,,A,Group,93.5,0
City Hotel,0,166,,,18,,1,1,2,0,0,SC,,A,Transient,99,2
City Hotel,0,47,,,18,,0,1,2,0,0,SC,,A,Transient,80.1,0
City Hotel,0,256,,,18,,0,1,2,0,0,SC,,A,Transient,110,1
City Hotel,0,96,,,18,,1,1,2,0,0,BB,,A,Transient,105,2
City Hotel,0,18,,,18,,2,1,2,0,0,BB,,A,Transient,184,1
City Hotel,0,104,,,18,,2,1,1,0,0,BB,,A,Transient,105,0
City Hotel,0,104,,,18,,2,1,2,0,0,BB,,A,Transient,123,0
City Hotel,0,72,,,18,,1,2,1,0,0,SC,,A,Transient,79.2,0
City Hotel,0,0,,,18,,0,2,1,0,0,SC,,E,Transient,190,1
City Hotel,0,14,,,18,,0,2,1,0,0,BB,,A,Transient,140,2
City Hotel,0,8,,,18,,0,3,2,0,0,BB,,D,Transient,180,1
City Hotel,0,8,,,18,,0,2,2,0,0,BB,,G,Transient,290,1
City Hotel,0,82,,,18,,0,3,2,0,0,SC,,A,Transient,108,1
City Hotel,0,4,,,18,,0,1,2,0,0,BB,,G,Transient,232,1
City Hotel,0,82,,,18,,0,3,2,0,0,SC,,A,Transient,108,1
City Hotel,0,15,,,18,,0,1,2,0,0,SC,,A,Transient,120,1
City Hotel,0,83,,,18,,0,4,2,0,0,BB,,D,Transient,98.76,1
City Hotel,0,160,,,18,,0,4,2,0,0,BB,,D,Transient,118.13,0
City Hotel,0,38,,,18,,0,2,1,0,0,BB,,D,Transient,179,1
City Hotel,0,38,,,18,,0,2,2,0,0,BB,,E,Transient,209,1
City Hotel,0,68,,,18,,0,3,3,0,0,BB,,E,Transient,216,1
City Hotel,0,340,,,18,,2,1,2,0,0,SC,,A,Transient,99,3
City Hotel,0,59,,,19,,1,1,2,0,0,SC,,A,Transient,125.8,1
City Hotel,0,1,,,19,,0,1,2,0,0,BB,,A,Transient,130,0
City Hotel,0,112,,,19,,0,1,2,0,0,BB,,A,Transient,126,0
City Hotel,0,155,,,19,,0,1,2,0,0,BB,,A,Transient,144,1
City Hotel,0,161,,,19,,2,4,2,0,0,BB,,A,Transient,136.17,3
City Hotel,0,34,,,19,,0,1,2,0,0,SC,,A,Transient,180,2
City Hotel,0,34,,,19,,0,1,2,0,0,SC,,A,Transient,180,2
City Hotel,0,22,,,19,,0,1,2,0,0,HB,,D,Transient,245,1
City Hotel,0,93,,,19,,0,1,2,0,0,BB,,D,Transient,148.5,1
City Hotel,0,22,,,19,,0,1,2,0,0,HB,,D,Transient,245,1
City Hotel,0,93,,,19,,0,1,2,0,0,BB,,D,Transient,148.5,1
City Hotel,0,9,,,19,,1,2,1,0,0,SC,,A,Transient,160,1
City Hotel,0,90,,,20,,2,0,2,0,0,BB,,A,Transient,117,0
City Hotel,0,23,,,19,,2,1,2,0,0,BB,,A,Transient,138,0
City Hotel,0,90,,,20,,2,0,2,0,0,BB,,A,Transient,117,0
City Hotel,0,13,,,20,,1,0,1,0,0,SC,,A,Transient,120,0
City Hotel,0,0,,,20,,1,0,1,0,0,SC,,A,Transient,88.56,0
City Hotel,0,68,,,20,,2,1,1,0,0,BB,,A,Transient-Party,110,0
City Hotel,0,68,,,20,,2,1,1,0,0,BB,,A,Transient-Party,110,0
City Hotel,0,7,,,20,,1,1,1,0,0,BB,,A,Transient-Party,110,0
City Hotel,0,123,,,20,,1,2,3,0,0,BB,,D,Transient,199.8,1
City Hotel,0,99,,,19,,2,3,2,0,0,BB,,A,Transient,140.4,1
City Hotel,0,103,,,20,,0,2,3,0,0,BB,,D,Transient,189,0
City Hotel,0,69,,,19,,2,7,2,0,0,BB,,E,Transient,186,3
City Hotel,0,167,,,20,,0,1,2,0,0,BB,,A,Transient,118.8,2
City Hotel,0,9,,,20,,0,1,2,0,0,BB,,D,Transient,136,1
City Hotel,0,91,,,20,,0,2,2,0,0,SC,,A,Transient,86.63,0
City Hotel,0,103,,,20,,0,1,2,0,0,BB,,A,Transient,144,2
City Hotel,0,91,,,20,,0,2,2,0,0,SC,,A,Transient,86.63,0
City Hotel,0,12,,,20,,0,1,2,0,0,SC,,A,Transient,112,1
City Hotel,0,105,,,20,,0,3,2,0,0,BB,,D,Transient,144,2
City Hotel,0,105,,,20,,0,3,1,0,0,BB,,D,Transient,144,2
City Hotel,0,9,,,20,,1,2,2,0,0,SC,,A,Transient,140,3
City Hotel,0,12,,,20,,1,1,2,0,0,BB,,D,Transient,170,1
City Hotel,0,19,,,21,,1,0,1,0,0,BB,,A,Transient,140,2
City Hotel,0,20,,,21,,1,0,2,0,0,SC,,A,Transient,130,1
City Hotel,0,59,,,20,,2,1,2,0,0,SC,,A,Transient,144,1
City Hotel,0,21,,,21,,1,1,2,0,0,BB,,A,Transient,140,2
City Hotel,0,11,,,21,,2,1,2,0,0,BB,,A,Transient,120,0
City Hotel,0,11,,,21,,2,1,2,0,0,BB,,A,Transient,120,0
City Hotel,0,20,,,21,,2,1,2,0,0,SC,,A,Transient,130,1
City Hotel,0,57,,,21,,0,1,2,0,0,BB,,A,Transient,89.1,0
City Hotel,0,18,,,21,,0,1,2,0,0,BB,,D,Transient,114,1
City Hotel,0,33,,,21,,1,2,2,0,0,SC,,A,Transient,160,1
City Hotel,0,13,,,21,,0,1,3,0,0,BB,,D,Transient,205,2
City Hotel,0,31,,,21,,1,2,1,0,0,BB,,D,Transient,144.4,1
City Hotel,0,90,,,21,,2,2,2,0,0,SC,,A,Transient,119.25,1
City Hotel,0,28,,,21,,0,2,2,0,0,SC,,A,Transient,160,0
City Hotel,0,112,,,21,,0,1,2,0,0,SC,,A,Transient,126,0
City Hotel,0,112,,,21,,0,1,2,0,0,SC,,A,Transient,126,0
City Hotel,0,112,,,21,,0,1,2,0,0,SC,,A,Transient,126,0
City Hotel,0,14,,,21,,0,1,2,0,0,SC,,A,Transient,160,3
City Hotel,0,1,,,21,,0,1,2,0,0,SC,,A,Transient,106.28,0
City Hotel,0,97,,,22,,1,0,2,0,0,SC,,A,Transient,140,2
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient-Party,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,A,Transient,108,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,A,Transient,108,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,A,Transient,108,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,D,Transient-Party,139.5,1
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,A,Transient,108,1
City Hotel,0,0,,,22,,1,0,3,0,0,SC,,A,Transient,77.49,0
City Hotel,0,16,,,22,,1,0,3,0,0,BB,,E,Transient,220,1
City Hotel,0,19,,,22,,1,0,2,0,0,SC,,A,Transient,140,2
City Hotel,0,183,,,22,,2,0,2,0,0,BB,,A,Transient,108,1
City Hotel,0,14,,,22,,0,1,1,0,0,SC,,A,Transient,88,0
City Hotel,0,0,,,22,,0,1,2,0,0,BB,,A,Transient,180,0
City Hotel,0,0,,,22,,0,2,2,0,0,SC,,A,Transient,139.5,1
City Hotel,0,0,,,22,,0,1,2,0,0,SC,,A,Transient,92.98,0
City Hotel,0,108,,,22,,0,1,2,0,0,SC,,A,Transient,108,0
City Hotel,0,51,,,22,,2,3,2,0,0,BB,,A,Transient,165.2,1
City Hotel,0,108,,,22,,0,1,2,0,0,SC,,A,Transient,108,0
City Hotel,0,17,,,22,,0,1,3,0,0,BB,,D,Transient,190,0
City Hotel,0,209,,,22,,0,4,2,1,0,BB,,A,Transient,153.79,2
City Hotel,0,0,,,22,,0,1,1,0,0,BB,,A,Transient,130,0
City Hotel,0,0,,,22,,0,1,2,0,0,SC,,A,Transient,106.28,0
City Hotel,0,25,,,22,,0,1,2,0,0,SC,,A,Transient,140,0
City Hotel,0,125,,,22,,1,2,3,0,0,HB,,E,Transient,216,0
City Hotel,0,30,,,23,,0,1,2,0,0,SC,,A,Transient,96,1
City Hotel,0,18,,,23,,1,2,2,0,0,BB,,D,Transient,125.33,1
City Hotel,0,16,,,23,,0,1,2,0,0,SC,,A,Transient,120,1
City Hotel,0,29,,,23,,0,2,3,0,0,BB,,G,Transient,229.6,0
City Hotel,0,29,,,23,,0,2,3,1,0,BB,,D,Transient,139.4,1
City Hotel,0,131,,,23,,0,3,2,0,0,BB,,A,Transient,144,1
City Hotel,0,131,,,23,,0,3,2,0,0,BB,,A,Transient,144,1
City Hotel,0,36,,,23,,0,3,1,0,0,BB,,A,Transient,136.67,1
City Hotel,0,33,,,23,,1,5,2,0,0,BB,,A,Transient,141.67,1
City Hotel,0,29,,,24,,1,0,2,0,0,SC,,A,Transient,120,1
City Hotel,0,32,,,23,,2,4,3,0,0,BB,,E,Transient,223.33,1
City Hotel,0,76,,,24,,1,0,2,0,0,BB,,A,Transient,146,0
City Hotel,0,231,,,24,,0,1,2,2,0,BB,,F,Transient,175,0
City Hotel,0,21,,,24,,1,1,1,0,0,BB,,A,Transient,109,1
City Hotel,0,51,,,23,,2,3,2,0,0,BB,,D,Transient,78,5
City Hotel,0,34,,,23,,2,6,1,0,0,SC,,A,Transient,125,1
City Hotel,0,32,,,24,,1,1,2,0,0,BB,,D,Transient,190,1
City Hotel,0,26,,,24,,2,2,2,0,0,BB,,D,Transient,139,1
City Hotel,0,46,,,24,,0,2,2,0,0,BB,,D,Transient,150,2
City Hotel,0,77,,,24,,1,3,2,0,0,BB,,D,Transient,98.1,0
City Hotel,0,79,,,24,,0,1,2,0,0,SC,,A,Transient,100.8,0
City Hotel,0,83,,,24,,0,2,2,0,0,BB,,A,Transient,146,2
City Hotel,0,83,,,24,,0,2,2,0,0,BB,,A,Transient,146,2
City Hotel,0,44,,,24,,0,1,2,0,0,BB,,D,Transient,150,1
City Hotel,0,0,,,24,,0,1,1,0,0,BB,,D,Transient,100.8,1
City Hotel,0,157,,,24,,0,1,2,0,0,SC,,A,Transient-Party,99,0
City Hotel,0,157,,,24,,0,1,2,0,0,BB,,D,Transient-Party,130.5,0
City Hotel,0,423,,,24,,0,3,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,3,,,24,,0,2,1,0,0,SC,,A,Transient,106.28,0
City Hotel,0,43,,,24,,2,5,2,0,0,BB,,A,Transient,145.71,1
City Hotel,0,147,,,24,,1,2,2,0,0,SC,,A,Transient,79.2,0
City Hotel,0,147,,,24,,1,2,2,0,0,SC,,A,Transient,79.2,0
City Hotel,0,53,,,24,,1,2,2,0,0,SC,,A,Transient,140,0
City Hotel,0,0,,,25,,1,0,2,0,0,BB,,D,Transient,12,0
City Hotel,0,3,,,25,,1,0,2,0,0,BB,,D,Group,130,0
City Hotel,0,172,,,25,,2,0,2,2,0,BB,,G,Transient,219.46,1
City Hotel,0,50,,,25,,1,1,2,0,0,BB,,A,Transient,150,1
City Hotel,0,38,,,25,,1,1,2,0,0,BB,,A,Transient,165,2
City Hotel,0,1,,,25,,0,1,2,0,0,SC,,A,Group,128,2
City Hotel,0,197,,,25,,0,1,2,2,0,BB,,F,Transient,189,1
City Hotel,0,96,,,25,,0,1,2,1,0,BB,,A,Transient,162,2
City Hotel,0,293,,,25,,2,3,3,0,0,BB,,D,Transient,141.36,2
City Hotel,0,148,,,25,,0,1,2,0,0,SC,,A,Transient,76.23,0
City Hotel,0,34,,,25,,1,4,1,0,0,SC,,A,Transient,136,0
City Hotel,0,41,,,24,,2,5,2,1,0,BB,,A,Transient,194.29,2
City Hotel,0,166,,,25,,0,2,2,2,0,BB,,F,Transient,189,1
City Hotel,0,114,,,25,,0,4,2,1,0,BB,,A,Transient,144,2
City Hotel,0,56,,,25,,0,3,2,0,0,SC,,A,Transient,133.33,0
City Hotel,0,55,,,25,,0,2,2,0,0,SC,,A,Transient,96,1
City Hotel,0,149,,,25,,0,1,2,0,0,HB,,A,Transient-Party,154,1
City Hotel,0,149,,,25,,0,1,2,0,0,HB,,A,Transient-Party,154,0
City Hotel,0,149,,,25,,0,1,2,0,0,HB,,A,Transient-Party,154,1
City Hotel,0,149,,,25,,0,1,2,0,0,HB,,A,Transient-Party,154,0
City Hotel,0,149,,,25,,0,1,2,0,0,HB,,A,Transient-Party,154,1
City Hotel,0,149,,,25,,0,1,2,0,0,HB,,A,Transient-Party,154,1
City Hotel,0,121,,,25,,0,1,2,1,0,BB,,A,Transient,135,0
City Hotel,0,37,,,25,,0,5,2,0,0,BB,,D,Transient,170,1
City Hotel,0,37,,,25,,1,1,1,0,0,SC,,A,Transient,160,0
City Hotel,0,43,,,25,,1,5,1,0,0,SC,,A,Transient,101.33,1
City Hotel,0,173,,,25,,1,3,2,0,0,BB,,E,Transient,140,0
City Hotel,0,72,,,26,,1,0,2,0,0,BB,,E,Transient,175,0
City Hotel,0,177,,,25,,2,1,2,0,0,BB,,D,Transient,130.5,3
City Hotel,0,130,,,25,,2,1,2,0,0,BB,,D,Transient,130.5,4
City Hotel,0,177,,,25,,2,1,3,0,0,BB,,D,Transient,166.5,5
City Hotel,0,22,,,26,,0,1,2,0,0,SC,,A,Transient,89,0
City Hotel,0,207,,,25,,2,2,2,0,0,SC,,A,Transient,99,5
City Hotel,0,207,,,25,,2,2,2,0,0,SC,,A,Transient,99,4
City Hotel,0,2,,,26,,0,1,2,0,0,SC,,A,Transient,160,1
City Hotel,0,22,,,26,,0,3,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,108,,,26,,1,4,2,0,0,BB,,A,Transient,126,1
City Hotel,0,119,,,26,,0,1,2,0,0,SC,,A,Transient,108,0
City Hotel,0,0,,,26,,0,1,3,0,0,BB,,D,Transient,149.4,1
City Hotel,0,71,,,26,,0,2,1,0,0,SC,,A,Transient,110,1
City Hotel,0,176,,,26,,0,2,3,0,0,BB,,D,Transient,124.39,1
City Hotel,0,66,,,26,,0,2,3,0,0,BB,,D,Transient,190,2
City Hotel,0,158,,,26,,0,3,2,0,0,BB,,D,Transient,122.7,2
City Hotel,0,178,,,26,,0,3,2,2,0,BB,,G,Transient,216.64,2
City Hotel,0,1,,,26,,0,3,2,0,0,SC,,A,Transient,90.33,0
City Hotel,0,124,,,26,,0,4,2,0,0,BB,,A,Transient,96.53,0
City Hotel,0,124,,,26,,0,4,2,0,0,BB,,A,Transient,96.53,0
City Hotel,0,126,,,27,,1,0,2,1,0,BB,,D,Transient,133.6,0
City Hotel,0,0,,,27,,1,0,2,1,0,BB,,A,Transient,118,0
City Hotel,0,18,,,27,,1,0,2,0,0,SC,,A,Transient,160,2
City Hotel,0,42,,,27,,1,0,2,1,0,BB,,A,Transient,149,1
City Hotel,0,72,,,27,,2,0,3,0,0,HB,,D,Transient,247,1
City Hotel,0,462,,,26,,2,1,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,68,,,26,,2,3,2,1,0,BB,,D,Transient,133.48,1
City Hotel,0,82,,,27,,2,1,2,0,0,BB,,D,Transient,130.5,1
City Hotel,0,16,,,27,,0,1,3,1,0,BB,,G,Transient,237.48,1
City Hotel,0,39,,,27,,0,1,2,0,0,SC,,A,Transient,160,1
City Hotel,0,170,,,27,,0,1,2,0,0,BB,,A,Transient,89.1,1
City Hotel,0,1,,,27,,0,3,2,0,0,SC,,D,Transient,89.67,0
City Hotel,0,157,,,27,,1,1,2,0,0,BB,,A,Transient,86.63,0
City Hotel,0,214,,,28,,1,0,2,0,0,SC,,A,Transient,89.1,3
City Hotel,0,214,,,28,,1,0,2,0,0,SC,,A,Transient,89.1,3
City Hotel,0,0,,,28,,1,0,2,0,0,SC,,A,Transient,140,1
City Hotel,0,1,,,28,,1,0,2,3,0,BB,,G,Transient,264.44,1
City Hotel,0,53,,,27,,2,1,2,0,0,BB,,A,Transient,160,1
City Hotel,0,48,,,28,,0,1,2,0,0,BB,,A,Transient,140,1
City Hotel,0,0,,,28,,0,1,2,0,0,SC,,A,Transient,92.98,0
City Hotel,0,21,,,28,,0,1,1,0,0,SC,,A,Transient,120,1
City Hotel,0,23,,,28,,0,1,3,0,0,BB,,E,Transient,220,0
City Hotel,0,50,,,27,,2,3,2,0,0,BB,,D,Transient,116.1,0
City Hotel,0,22,,,28,,0,2,2,0,0,SC,,A,Transient,139,1
City Hotel,0,451,,,28,,0,3,2,0,0,BB,,A,Transient-Party,112.67,1
City Hotel,0,170,,,28,,0,1,2,0,0,BB,,D,Transient,116.1,0
City Hotel,0,7,,,29,,2,0,2,0,0,SC,,A,Transient,122.5,1
City Hotel,0,222,,,28,,2,4,2,0,0,BB,,A,Transient,107.1,0
City Hotel,0,147,,,29,,2,1,2,2,0,BB,,F,Transient,209,0
City Hotel,0,158,,,29,,0,1,2,0,0,SC,,A,Transient,68.61,0
City Hotel,0,277,,,29,,1,2,3,0,0,BB,,D,Transient-Party,139.5,0
City Hotel,0,277,,,29,,1,2,3,0,0,BB,,D,Transient-Party,139.5,0
City Hotel,0,277,,,29,,1,2,2,1,0,BB,,A,Transient-Party,123.3,1
City Hotel,0,14,,,29,,0,1,2,2,0,BB,,F,Transient,259,1
City Hotel,0,173,,,29,,0,3,2,0,0,BB,,A,Transient,89.1,1
City Hotel,0,81,,,29,,0,3,2,0,0,BB,,A,Transient,120,1
City Hotel,0,476,,,28,,2,4,2,0,0,BB,,A,Transient-Party,101.33,1
City Hotel,0,78,,,29,,0,3,2,0,0,SC,,A,Transient,91.2,1
City Hotel,0,241,,,29,,0,1,2,0,0,SC,,A,Transient,68.61,0
City Hotel,0,193,,,29,,0,2,3,0,0,HB,,E,Transient,188.1,2
City Hotel,0,12,,,29,,0,2,2,1,0,BB,,A,Transient,159,3
City Hotel,0,13,,,29,,0,1,1,0,0,SC,,A,Transient,98,0
City Hotel,0,9,,,29,,0,2,2,0,0,SC,,A,Transient,95.2,1
City Hotel,0,129,,,29,,1,1,2,0,0,BB,,D,Transient,139.5,0
City Hotel,0,129,,,29,,1,1,2,0,0,BB,,E,Transient,166.5,0
City Hotel,0,48,,,29,,1,4,2,2,0,BB,,G,Transient,232.16,1
City Hotel,0,29,,,30,,1,1,2,0,0,SC,,A,Transient,140,1
City Hotel,0,67,,,30,,1,1,2,0,0,BB,,A,Transient,122.6,0
City Hotel,0,70,,,29,,2,2,3,0,0,BB,,D,Transient,197.5,1
City Hotel,0,83,,,29,,2,2,3,0,0,BB,,D,Transient,190,1
City Hotel,0,143,,,30,,2,1,3,0,0,BB,,F,Transient,235,2
City Hotel,0,143,,,30,,2,1,3,0,0,BB,,F,Transient,235,2
City Hotel,0,67,,,30,,1,1,1,1,0,BB,,A,Transient,122.6,0
City Hotel,0,68,,,30,,1,1,2,0,0,BB,,D,Transient,115.2,1
City Hotel,0,318,,,30,,0,2,2,0,0,BB,,D,Transient-Party,155,3
City Hotel,0,318,,,30,,0,2,2,0,0,BB,,D,Transient-Party,134,1
City Hotel,0,68,,,30,,0,1,3,0,0,BB,,E,Transient,230,1
City Hotel,0,89,,,30,,0,2,2,0,0,SC,,A,Transient,96,1
City Hotel,0,287,,,30,,1,4,2,2,0,BB,,F,Transient,179.1,0
City Hotel,0,34,,,30,,1,1,2,2,0,BB,,G,Transient,250.96,1
City Hotel,0,38,,,31,,2,0,3,0,0,BB,,D,Transient,210,0
City Hotel,0,0,,,31,,1,0,2,0,0,SC,,D,Transient,69.7,0
City Hotel,0,26,,,31,,0,1,2,0,0,SC,,A,Transient,128,0
City Hotel,0,26,,,31,,0,1,2,0,0,SC,,A,Transient,128,0
City Hotel,0,76,,,31,,1,1,2,0,0,BB,,A,Transient,150,1
City Hotel,0,142,,,31,,1,2,2,1,0,BB,,D,Transient,164,1
City Hotel,0,24,,,31,,1,2,2,2,0,HB,,E,Transient,266.2,1
City Hotel,0,0,,,31,,0,1,2,0,0,SC,,A,Transient,69.01,0
City Hotel,0,25,,,31,,0,1,2,0,0,BB,,A,Transient,89,0
City Hotel,0,39,,,31,,0,3,2,0,0,BB,,A,Transient,153,3
City Hotel,0,39,,,31,,0,3,2,0,0,SC,,A,Transient,150,3
City Hotel,0,56,,,31,,0,1,2,1,0,BB,,D,Transient,210,2
City Hotel,0,57,,,32,,1,0,2,1,0,BB,,A,Transient,165,0
City Hotel,0,122,,,31,,2,1,2,0,0,BB,,A,Transient,80.1,0
City Hotel,0,0,,,32,,1,0,2,0,0,BB,,D,Transient,160,0
City Hotel,0,120,,,31,,2,3,2,0,0,BB,,A,Transient,80.1,0
City Hotel,0,0,,,32,,1,0,2,0,0,BB,,D,Transient,160,0
City Hotel,0,190,,,32,,2,2,2,0,0,BB,,A,Transient,112.5,3
City Hotel,0,1,,,32,,0,3,2,0,0,SC,,D,Transient,92.21,0
City Hotel,0,1,,,32,,0,1,2,0,0,SC,,A,Transient,190,0
City Hotel,0,1,,,32,,0,1,2,2,0,BB,,G,Transient,290,0
City Hotel,0,125,,,32,,0,4,2,0,0,BB,,A,Transient-Party,112.5,2
City Hotel,0,125,,,32,,0,4,2,0,0,BB,,A,Transient-Party,112.5,2
City Hotel,0,125,,,32,,0,4,3,0,0,BB,,D,Transient-Party,175,3
City Hotel,0,125,,,32,,0,4,2,2,0,BB,,E,Transient-Party,200,3
City Hotel,0,108,,,32,,1,3,3,0,0,BB,,D,Transient,195,2
City Hotel,0,141,,,32,,2,1,2,0,0,BB,,A,Transient-Party,106,0
